f128-base keccak256 log_n=29 threads=4: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17421939456 peak_with_overhead=54191004672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=29 threads=8: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17430328064 peak_with_overhead=54201490432; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=29 threads=16: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17447105280 peak_with_overhead=54222461952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=30 threads=1: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34750213120 peak_with_overhead=108231373592; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=30 threads=2: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34752310272 peak_with_overhead=108233995032; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=30 threads=4: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34756504576 peak_with_overhead=108239237912; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=30 threads=8: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34764893184 peak_with_overhead=108249723672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base keccak256 log_n=30 threads=16: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34781670400 peak_with_overhead=108270695192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=20 threads=1: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=93756928 peak_with_overhead=213992232; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=20 threads=2: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=95854080 peak_with_overhead=216613672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=20 threads=4: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=100048384 peak_with_overhead=221856552; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=20 threads=8: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=108436992 peak_with_overhead=232342312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=20 threads=16: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=125214208 peak_with_overhead=253313832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=21 threads=1: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=129620736 peak_with_overhead=322064192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=21 threads=2: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=131717888 peak_with_overhead=324685632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=21 threads=4: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=135912192 peak_with_overhead=329928512; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=21 threads=8: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=144300800 peak_with_overhead=340414272; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=21 threads=16: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=161078016 peak_with_overhead=361385792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=22 threads=1: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=199521280 peak_with_overhead=535924312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=22 threads=2: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=201618432 peak_with_overhead=538545752; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=22 threads=4: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=205812736 peak_with_overhead=543788632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=22 threads=8: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=214201344 peak_with_overhead=554274392; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=22 threads=16: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=230978560 peak_with_overhead=575245912; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=23 threads=1: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=337307904 peak_with_overhead=961126512; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=23 threads=2: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=339405056 peak_with_overhead=963747952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=23 threads=4: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=343599360 peak_with_overhead=968990832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=23 threads=8: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=351987968 peak_with_overhead=979476592; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=23 threads=16: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=368765184 peak_with_overhead=1000448112; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=24 threads=1: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=610679296 peak_with_overhead=1808778632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=24 threads=2: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=612776448 peak_with_overhead=1811400072; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=24 threads=4: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=616970752 peak_with_overhead=1816642952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=24 threads=8: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=625359360 peak_with_overhead=1827128712; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=24 threads=16: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=642136576 peak_with_overhead=1848100232; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base sha256 log_n=25 threads=1: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1155032832 peak_with_overhead=3501096352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=25 threads=2: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1157129984 peak_with_overhead=3503717792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=25 threads=4: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1161324288 peak_with_overhead=3508960672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=25 threads=8: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1169712896 peak_with_overhead=3519446432; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=25 threads=16: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1186490112 peak_with_overhead=3540417952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=26 threads=1: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2241163264 peak_with_overhead=6882511032; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=26 threads=2: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2243260416 peak_with_overhead=6885132472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=26 threads=4: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2247454720 peak_with_overhead=6890375352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=26 threads=8: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2255843328 peak_with_overhead=6900861112; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=26 threads=16: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2272620544 peak_with_overhead=6921832632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=27 threads=1: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4410660096 peak_with_overhead=13641885392; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=27 threads=2: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4412757248 peak_with_overhead=13644506832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=27 threads=4: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4416951552 peak_with_overhead=13649749712; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=27 threads=8: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4425340160 peak_with_overhead=13660235472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=27 threads=16: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4442117376 peak_with_overhead=13681206992; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base sha256 log_n=28 threads=1: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8746702336 peak_with_overhead=27156944872; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=28 threads=2: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8748799488 peak_with_overhead=27159566312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=28 threads=4: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8752993792 peak_with_overhead=27164809192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=28 threads=8: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8761382400 peak_with_overhead=27175294952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=28 threads=16: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8778159616 peak_with_overhead=27196266472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=29 threads=1: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17415648000 peak_with_overhead=54183140352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=29 threads=2: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17417745152 peak_with_overhead=54185761792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=29 threads=4: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17421939456 peak_with_overhead=54191004672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=29 threads=8: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17430328064 peak_with_overhead=54201490432; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=29 threads=16: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17447105280 peak_with_overhead=54222461952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=30 threads=1: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34750213120 peak_with_overhead=108231373592; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=30 threads=2: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34752310272 peak_with_overhead=108233995032; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=30 threads=4: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34756504576 peak_with_overhead=108239237912; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=30 threads=8: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34764893184 peak_with_overhead=108249723672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base sha256 log_n=30 threads=16: exact parameters PASS; estimated bytes coefficients=17179869184 matrix=34359738368 trees=268434656 scratch=34781670400 peak_with_overhead=108270695192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=20 threads=1: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=93756928 peak_with_overhead=213992232; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=20 threads=2: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=95854080 peak_with_overhead=216613672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=20 threads=4: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=100048384 peak_with_overhead=221856552; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=20 threads=8: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=108436992 peak_with_overhead=232342312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=20 threads=16: exact parameters PASS; estimated bytes coefficients=16777216 matrix=33554432 trees=261664 scratch=125214208 peak_with_overhead=253313832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=21 threads=1: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=129620736 peak_with_overhead=322064192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=21 threads=2: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=131717888 peak_with_overhead=324685632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=21 threads=4: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=135912192 peak_with_overhead=329928512; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=21 threads=8: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=144300800 peak_with_overhead=340414272; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=21 threads=16: exact parameters PASS; estimated bytes coefficients=33554432 matrix=67108864 trees=523776 scratch=161078016 peak_with_overhead=361385792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=22 threads=1: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=199521280 peak_with_overhead=535924312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=22 threads=2: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=201618432 peak_with_overhead=538545752; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=22 threads=4: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=205812736 peak_with_overhead=543788632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=22 threads=8: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=214201344 peak_with_overhead=554274392; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=22 threads=16: exact parameters PASS; estimated bytes coefficients=67108864 matrix=134217728 trees=1048032 scratch=230978560 peak_with_overhead=575245912; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=23 threads=1: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=337307904 peak_with_overhead=961126512; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=23 threads=2: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=339405056 peak_with_overhead=963747952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=23 threads=4: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=343599360 peak_with_overhead=968990832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=23 threads=8: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=351987968 peak_with_overhead=979476592; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=23 threads=16: exact parameters PASS; estimated bytes coefficients=134217728 matrix=268435456 trees=2096576 scratch=368765184 peak_with_overhead=1000448112; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=24 threads=1: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=610679296 peak_with_overhead=1808778632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=24 threads=2: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=612776448 peak_with_overhead=1811400072; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=24 threads=4: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=616970752 peak_with_overhead=1816642952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=24 threads=8: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=625359360 peak_with_overhead=1827128712; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=24 threads=16: exact parameters PASS; estimated bytes coefficients=268435456 matrix=536870912 trees=4193696 scratch=642136576 peak_with_overhead=1848100232; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=5 time_limit_seconds=None
f128-base blake3 log_n=25 threads=1: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1155032832 peak_with_overhead=3501096352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=25 threads=2: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1157129984 peak_with_overhead=3503717792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=25 threads=4: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1161324288 peak_with_overhead=3508960672; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=25 threads=8: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1169712896 peak_with_overhead=3519446432; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=25 threads=16: exact parameters PASS; estimated bytes coefficients=536870912 matrix=1073741824 trees=8387968 scratch=1186490112 peak_with_overhead=3540417952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=26 threads=1: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2241163264 peak_with_overhead=6882511032; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=26 threads=2: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2243260416 peak_with_overhead=6885132472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=26 threads=4: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2247454720 peak_with_overhead=6890375352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=26 threads=8: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2255843328 peak_with_overhead=6900861112; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=26 threads=16: exact parameters PASS; estimated bytes coefficients=1073741824 matrix=2147483648 trees=16776544 scratch=2272620544 peak_with_overhead=6921832632; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=27 threads=1: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4410660096 peak_with_overhead=13641885392; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=27 threads=2: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4412757248 peak_with_overhead=13644506832; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=27 threads=4: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4416951552 peak_with_overhead=13649749712; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=27 threads=8: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4425340160 peak_with_overhead=13660235472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=27 threads=16: exact parameters PASS; estimated bytes coefficients=2147483648 matrix=4294967296 trees=33553728 scratch=4442117376 peak_with_overhead=13681206992; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=3 time_limit_seconds=None
f128-base blake3 log_n=28 threads=1: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8746702336 peak_with_overhead=27156944872; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=28 threads=2: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8748799488 peak_with_overhead=27159566312; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=28 threads=4: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8752993792 peak_with_overhead=27164809192; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=28 threads=8: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8761382400 peak_with_overhead=27175294952; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=28 threads=16: exact parameters PASS; estimated bytes coefficients=4294967296 matrix=8589934592 trees=67108128 scratch=8778159616 peak_with_overhead=27196266472; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=29 threads=1: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17415648000 peak_with_overhead=54183140352; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
f128-base blake3 log_n=29 threads=2: exact parameters PASS; estimated bytes coefficients=8589934592 matrix=17179869184 trees=134216960 scratch=17417745152 peak_with_overhead=54185761792; available_memory_bytes=Some(527705153536) available_cpus=Some(256) repetitions=1 time_limit_seconds=None
